"comment","status","pid","rc","command","group","user","host","pwd","inputfile","outputfile","errorfile","exception"
"TASK_3_225_10.20.52.229","FINISHED","","512","ping -c 1 -t 1 10.20.52.229","3","","","","","","",""
"TASK_3_226_10.20.52.230","FINISHED","","512","ping -c 1 -t 1 10.20.52.230","3","","","","","","",""
"TASK_3_227_10.20.52.231","FINISHED","","512","ping -c 1 -t 1 10.20.52.231","3","","","","","","",""
"TASK_3_228_10.20.52.232","FINISHED","","512","ping -c 1 -t 1 10.20.52.232","3","","","","","","",""
"TASK_3_229_10.20.52.233","FINISHED","","512","ping -c 1 -t 1 10.20.52.233","3","","","","","","",""
"TASK_3_230_10.20.52.234","FINISHED","","512","ping -c 1 -t 1 10.20.52.234","3","","","","","","",""
"TASK_3_231_10.20.52.235","FINISHED","","512","ping -c 1 -t 1 10.20.52.235","3","","","","","","",""
"TASK_3_232_10.20.52.236","FINISHED","","512","ping -c 1 -t 1 10.20.52.236","3","","","","","","",""
"TASK_3_233_10.20.52.237","FINISHED","","512","ping -c 1 -t 1 10.20.52.237","3","","","","","","",""
"TASK_3_234_10.20.52.238","FINISHED","","512","ping -c 1 -t 1 10.20.52.238","3","","","","","","",""
"TASK_3_235_10.20.52.239","FINISHED","","512","ping -c 1 -t 1 10.20.52.239","3","","","","","","",""
"TASK_3_236_10.20.52.240","FINISHED","","512","ping -c 1 -t 1 10.20.52.240","3","","","","","","",""
"TASK_3_237_10.20.52.241","FINISHED","","512","ping -c 1 -t 1 10.20.52.241","3","","","","","","",""
"TASK_3_238_10.20.52.242","FINISHED","","512","ping -c 1 -t 1 10.20.52.242","3","","","","","","",""
"TASK_3_239_10.20.52.243","FINISHED","","512","ping -c 1 -t 1 10.20.52.243","3","","","","","","",""
"TASK_3_240_10.20.52.244","FINISHED","","512","ping -c 1 -t 1 10.20.52.244","3","","","","","","",""
"TASK_3_241_10.20.52.245","FINISHED","","512","ping -c 1 -t 1 10.20.52.245","3","","","","","","",""
"TASK_3_242_10.20.52.246","FINISHED","","512","ping -c 1 -t 1 10.20.52.246","3","","","","","","",""
"TASK_3_243_10.20.52.247","FINISHED","","512","ping -c 1 -t 1 10.20.52.247","3","","","","","","",""
"TASK_3_244_10.20.52.248","FINISHED","","512","ping -c 1 -t 1 10.20.52.248","3","","","","","","",""
"TASK_3_245_10.20.52.249","FINISHED","","512","ping -c 1 -t 1 10.20.52.249","3","","","","","","",""
"TASK_3_246_10.20.52.250","FINISHED","","512","ping -c 1 -t 1 10.20.52.250","3","","","","","","",""
"TASK_3_247_10.20.52.251","FINISHED","","512","ping -c 1 -t 1 10.20.52.251","3","","","","","","",""
"TASK_3_248_10.20.52.252","FINISHED","","512","ping -c 1 -t 1 10.20.52.252","3","","","","","","",""
"TASK_3_249_10.20.52.253","FINISHED","","512","ping -c 1 -t 1 10.20.52.253","3","","","","","","",""
"TASK_3_250_10.20.52.254","FINISHED","","512","ping -c 1 -t 1 10.20.52.254","3","","","","","","",""
"My_Task","FINISHED","","0","ping -c 1 -t 1 10.20.50.11","","","","demo","","","",""
